Layer,Projection,Eigenvalue Magnitude
Encoder_Layer_3,v_proj,0.4568355
Encoder_Layer_3,v_proj,0.4406326
Encoder_Layer_3,v_proj,0.4406326
Encoder_Layer_3,v_proj,0.4454851
Encoder_Layer_3,v_proj,0.4454851
Encoder_Layer_3,v_proj,0.45561713
Encoder_Layer_3,v_proj,0.45561713
Encoder_Layer_3,v_proj,0.4457253
Encoder_Layer_3,v_proj,0.4457253
Encoder_Layer_3,v_proj,0.42824036
Encoder_Layer_3,v_proj,0.44014293
Encoder_Layer_3,v_proj,0.44014293
Encoder_Layer_3,v_proj,0.4485424
Encoder_Layer_3,v_proj,0.4485424
Encoder_Layer_3,v_proj,0.43637332
Encoder_Layer_3,v_proj,0.43637332
Encoder_Layer_3,v_proj,0.43250772
Encoder_Layer_3,v_proj,0.43250772
Encoder_Layer_3,v_proj,0.42008346
Encoder_Layer_3,v_proj,0.42008346
Encoder_Layer_3,v_proj,0.4151085
Encoder_Layer_3,v_proj,0.4151085
Encoder_Layer_3,v_proj,0.40615678
Encoder_Layer_3,v_proj,0.40615678
Encoder_Layer_3,v_proj,0.4051171
Encoder_Layer_3,v_proj,0.4051171
Encoder_Layer_3,v_proj,0.40664122
Encoder_Layer_3,v_proj,0.40664122
Encoder_Layer_3,v_proj,0.42180926
Encoder_Layer_3,v_proj,0.42180926
Encoder_Layer_3,v_proj,0.40574124
Encoder_Layer_3,v_proj,0.40574124
Encoder_Layer_3,v_proj,0.40983182
Encoder_Layer_3,v_proj,0.40983182
Encoder_Layer_3,v_proj,0.39339745
Encoder_Layer_3,v_proj,0.39339745
Encoder_Layer_3,v_proj,0.38467243
Encoder_Layer_3,v_proj,0.38467243
Encoder_Layer_3,v_proj,0.3904036
Encoder_Layer_3,v_proj,0.3904036
Encoder_Layer_3,v_proj,0.39176118
Encoder_Layer_3,v_proj,0.3685206
Encoder_Layer_3,v_proj,0.3685206
Encoder_Layer_3,v_proj,0.39259562
Encoder_Layer_3,v_proj,0.39259562
Encoder_Layer_3,v_proj,0.38072512
Encoder_Layer_3,v_proj,0.38072512
Encoder_Layer_3,v_proj,0.35068572
Encoder_Layer_3,v_proj,0.35068572
Encoder_Layer_3,v_proj,0.35525298
Encoder_Layer_3,v_proj,0.35525298
Encoder_Layer_3,v_proj,0.36644745
Encoder_Layer_3,v_proj,0.36644745
Encoder_Layer_3,v_proj,0.33665788
Encoder_Layer_3,v_proj,0.33665788
Encoder_Layer_3,v_proj,0.3472379
Encoder_Layer_3,v_proj,0.3472379
Encoder_Layer_3,v_proj,0.33672214
Encoder_Layer_3,v_proj,0.33672214
Encoder_Layer_3,v_proj,0.31989124
Encoder_Layer_3,v_proj,0.33190924
Encoder_Layer_3,v_proj,0.33190924
Encoder_Layer_3,v_proj,0.31700265
Encoder_Layer_3,v_proj,0.31700265
Encoder_Layer_3,v_proj,0.316493
Encoder_Layer_3,v_proj,0.316493
Encoder_Layer_3,v_proj,0.28949925
Encoder_Layer_3,v_proj,0.3051687
Encoder_Layer_3,v_proj,0.3051687
Encoder_Layer_3,v_proj,0.30636224
Encoder_Layer_3,v_proj,0.30636224
Encoder_Layer_3,v_proj,0.3111689
Encoder_Layer_3,v_proj,0.3111689
Encoder_Layer_3,v_proj,0.3082585
Encoder_Layer_3,v_proj,0.3082585
Encoder_Layer_3,v_proj,0.29144108
Encoder_Layer_3,v_proj,0.29144108
Encoder_Layer_3,v_proj,0.27502847
Encoder_Layer_3,v_proj,0.27502847
Encoder_Layer_3,v_proj,0.27317995
Encoder_Layer_3,v_proj,0.27317995
Encoder_Layer_3,v_proj,0.27549347
Encoder_Layer_3,v_proj,0.27549347
Encoder_Layer_3,v_proj,0.2894306
Encoder_Layer_3,v_proj,0.2894306
Encoder_Layer_3,v_proj,0.26949435
Encoder_Layer_3,v_proj,0.26949435
Encoder_Layer_3,v_proj,0.26546603
Encoder_Layer_3,v_proj,0.26546603
Encoder_Layer_3,v_proj,0.25184542
Encoder_Layer_3,v_proj,0.25184542
Encoder_Layer_3,v_proj,0.25703597
Encoder_Layer_3,v_proj,0.25703597
Encoder_Layer_3,v_proj,0.23548171
Encoder_Layer_3,v_proj,0.23548171
Encoder_Layer_3,v_proj,0.23887333
Encoder_Layer_3,v_proj,0.23887333
Encoder_Layer_3,v_proj,0.24213988
Encoder_Layer_3,v_proj,0.19965377
Encoder_Layer_3,v_proj,0.19965377
Encoder_Layer_3,v_proj,0.20921399
Encoder_Layer_3,v_proj,0.20921399
Encoder_Layer_3,v_proj,0.21815273
Encoder_Layer_3,v_proj,0.21815273
Encoder_Layer_3,v_proj,0.21096668
Encoder_Layer_3,v_proj,0.21096668
Encoder_Layer_3,v_proj,0.18466301
Encoder_Layer_3,v_proj,0.18466301
Encoder_Layer_3,v_proj,0.17957214
Encoder_Layer_3,v_proj,0.17957214
Encoder_Layer_3,v_proj,0.1784888
Encoder_Layer_3,v_proj,0.1784888
Encoder_Layer_3,v_proj,0.17567992
Encoder_Layer_3,v_proj,0.17567992
Encoder_Layer_3,v_proj,0.17417626
Encoder_Layer_3,v_proj,0.17417626
Encoder_Layer_3,v_proj,0.16694842
Encoder_Layer_3,v_proj,0.16694842
Encoder_Layer_3,v_proj,0.13475394
Encoder_Layer_3,v_proj,0.13067134
Encoder_Layer_3,v_proj,0.13067134
Encoder_Layer_3,v_proj,0.1471389
Encoder_Layer_3,v_proj,0.1471389
Encoder_Layer_3,v_proj,0.113593586
Encoder_Layer_3,v_proj,0.113593586
Encoder_Layer_3,v_proj,0.09865542
Encoder_Layer_3,v_proj,0.09865542
Encoder_Layer_3,v_proj,0.08684866
Encoder_Layer_3,v_proj,0.08684866
Encoder_Layer_3,v_proj,0.090714864
Encoder_Layer_3,v_proj,0.090714864
Encoder_Layer_3,v_proj,0.08090743
Encoder_Layer_3,v_proj,0.03531697
Encoder_Layer_3,v_proj,0.03531697
Encoder_Layer_3,v_proj,0.0072036763
Encoder_Layer_3,v_proj,0.06466625
Encoder_Layer_3,v_proj,0.06466625
Encoder_Layer_3,v_proj,0.059136488
Encoder_Layer_3,v_proj,0.07218548
Encoder_Layer_4,k_proj,1.4339569
Encoder_Layer_4,k_proj,1.4339569
Encoder_Layer_4,k_proj,1.3783152
Encoder_Layer_4,k_proj,1.3783152
Encoder_Layer_4,k_proj,1.3982238
Encoder_Layer_4,k_proj,1.3982238
Encoder_Layer_4,k_proj,1.4465876
Encoder_Layer_4,k_proj,1.4465876
Encoder_Layer_4,k_proj,1.310596
Encoder_Layer_4,k_proj,1.310596
Encoder_Layer_4,k_proj,1.2877843
Encoder_Layer_4,k_proj,1.2877843
Encoder_Layer_4,k_proj,1.2740693
Encoder_Layer_4,k_proj,1.2740693
Encoder_Layer_4,k_proj,1.2527604
Encoder_Layer_4,k_proj,1.2527604
Encoder_Layer_4,k_proj,1.245636
Encoder_Layer_4,k_proj,1.245636
Encoder_Layer_4,k_proj,1.251655
Encoder_Layer_4,k_proj,1.251655
Encoder_Layer_4,k_proj,1.3696187
Encoder_Layer_4,k_proj,1.3696187
Encoder_Layer_4,k_proj,1.2239958
Encoder_Layer_4,k_proj,1.2239958
Encoder_Layer_4,k_proj,1.2909851
Encoder_Layer_4,k_proj,1.2909851
Encoder_Layer_4,k_proj,1.2533963
Encoder_Layer_4,k_proj,1.2533963
Encoder_Layer_4,k_proj,1.2511466
Encoder_Layer_4,k_proj,1.2511466
Encoder_Layer_4,k_proj,1.2554212
Encoder_Layer_4,k_proj,1.2554212
Encoder_Layer_4,k_proj,1.2893844
Encoder_Layer_4,k_proj,1.2893844
Encoder_Layer_4,k_proj,1.4030946
Encoder_Layer_4,k_proj,1.3017993
Encoder_Layer_4,k_proj,1.3017993
Encoder_Layer_4,k_proj,1.3573394
Encoder_Layer_4,k_proj,1.3573394
Encoder_Layer_4,k_proj,1.3173623
Encoder_Layer_4,k_proj,1.3173623
Encoder_Layer_4,k_proj,1.3194131
Encoder_Layer_4,k_proj,1.3194131
Encoder_Layer_4,k_proj,1.3124021
Encoder_Layer_4,k_proj,1.3124021
Encoder_Layer_4,k_proj,1.2793045
Encoder_Layer_4,k_proj,1.2793045
Encoder_Layer_4,k_proj,1.2711469
Encoder_Layer_4,k_proj,1.2711469
Encoder_Layer_4,k_proj,1.2693301
Encoder_Layer_4,k_proj,1.2693301
Encoder_Layer_4,k_proj,1.2543474
Encoder_Layer_4,k_proj,1.2543474
Encoder_Layer_4,k_proj,1.2303245
Encoder_Layer_4,k_proj,1.2303245
Encoder_Layer_4,k_proj,1.2094259
Encoder_Layer_4,k_proj,1.2094259
Encoder_Layer_4,k_proj,1.2256545
Encoder_Layer_4,k_proj,1.2256545
Encoder_Layer_4,k_proj,1.2095407
Encoder_Layer_4,k_proj,1.2095407
Encoder_Layer_4,k_proj,1.1903045
Encoder_Layer_4,k_proj,1.1903045
Encoder_Layer_4,k_proj,1.1865128
Encoder_Layer_4,k_proj,1.1865128
Encoder_Layer_4,k_proj,1.2102394
Encoder_Layer_4,k_proj,1.2102394
Encoder_Layer_4,k_proj,1.1969633
Encoder_Layer_4,k_proj,1.1969633
Encoder_Layer_4,k_proj,1.1697838
Encoder_Layer_4,k_proj,1.1697838
Encoder_Layer_4,k_proj,1.2181166
Encoder_Layer_4,k_proj,1.2181166
Encoder_Layer_4,k_proj,1.1534225
Encoder_Layer_4,k_proj,1.1534225
Encoder_Layer_4,k_proj,1.2006924
Encoder_Layer_4,k_proj,1.2006924
Encoder_Layer_4,k_proj,1.1453773
Encoder_Layer_4,k_proj,1.1453773
Encoder_Layer_4,k_proj,1.1744422
Encoder_Layer_4,k_proj,1.1744422
Encoder_Layer_4,k_proj,1.1320028
Encoder_Layer_4,k_proj,1.1320028
Encoder_Layer_4,k_proj,1.1695007
Encoder_Layer_4,k_proj,1.1695007
Encoder_Layer_4,k_proj,1.1681008
Encoder_Layer_4,k_proj,1.1681008
Encoder_Layer_4,k_proj,1.1284653
Encoder_Layer_4,k_proj,1.1284653
Encoder_Layer_4,k_proj,1.1407799
Encoder_Layer_4,k_proj,1.1407799
Encoder_Layer_4,k_proj,1.1280184
Encoder_Layer_4,k_proj,1.1280184
Encoder_Layer_4,k_proj,1.1348839
Encoder_Layer_4,k_proj,1.1348839
Encoder_Layer_4,k_proj,1.1222053
Encoder_Layer_4,k_proj,1.1222053
Encoder_Layer_4,k_proj,1.1185889
Encoder_Layer_4,k_proj,1.1185889
Encoder_Layer_4,k_proj,1.0950325
Encoder_Layer_4,k_proj,1.0950325
Encoder_Layer_4,k_proj,1.1066948
Encoder_Layer_4,k_proj,1.1066948
Encoder_Layer_4,k_proj,1.1386442
Encoder_Layer_4,k_proj,1.1386442
Encoder_Layer_4,k_proj,1.1105642
Encoder_Layer_4,k_proj,1.1105642
Encoder_Layer_4,k_proj,1.1006948
Encoder_Layer_4,k_proj,1.1006948
Encoder_Layer_4,k_proj,1.086169
Encoder_Layer_4,k_proj,1.086169
Encoder_Layer_4,k_proj,1.0892434
Encoder_Layer_4,k_proj,1.0892434
Encoder_Layer_4,k_proj,1.088591
Encoder_Layer_4,k_proj,1.088591
Encoder_Layer_4,k_proj,1.0976808
Encoder_Layer_4,k_proj,1.0976808
Encoder_Layer_4,k_proj,1.0770826
Encoder_Layer_4,k_proj,1.0770826
Encoder_Layer_4,k_proj,1.0768478
Encoder_Layer_4,k_proj,1.0768478
Encoder_Layer_4,k_proj,1.067788
Encoder_Layer_4,k_proj,1.1097943
Encoder_Layer_4,k_proj,1.1097943
Encoder_Layer_4,k_proj,1.075534
Encoder_Layer_4,k_proj,1.075534
Encoder_Layer_4,k_proj,1.0730014
Encoder_Layer_4,k_proj,1.0730014
Encoder_Layer_4,k_proj,1.0881662
Encoder_Layer_4,k_proj,1.0881662
Encoder_Layer_4,k_proj,1.0726517
Encoder_Layer_4,k_proj,1.0726517
Encoder_Layer_4,k_proj,1.052373
Encoder_Layer_4,k_proj,1.052373
Encoder_Layer_4,k_proj,1.040157
Encoder_Layer_4,k_proj,1.040157
Encoder_Layer_4,k_proj,1.019489
Encoder_Layer_4,k_proj,1.019489
Encoder_Layer_4,k_proj,1.0609164
Encoder_Layer_4,k_proj,1.0609164
Encoder_Layer_4,k_proj,1.021984
Encoder_Layer_4,k_proj,1.021984
Encoder_Layer_4,k_proj,1.0057887
Encoder_Layer_4,k_proj,1.0057887
Encoder_Layer_4,k_proj,1.0433431
Encoder_Layer_4,k_proj,1.0433431
Encoder_Layer_4,k_proj,1.0486687
Encoder_Layer_4,k_proj,1.0486687
Encoder_Layer_4,k_proj,1.0450957
Encoder_Layer_4,k_proj,1.0450957
Encoder_Layer_4,k_proj,0.98559815
Encoder_Layer_4,k_proj,0.98559815
Encoder_Layer_4,k_proj,0.99243855
Encoder_Layer_4,k_proj,0.99243855
Encoder_Layer_4,k_proj,0.9662184
Encoder_Layer_4,k_proj,0.9662184
Encoder_Layer_4,k_proj,0.9738606
Encoder_Layer_4,k_proj,0.9738606
Encoder_Layer_4,k_proj,1.023563
Encoder_Layer_4,k_proj,1.023563
Encoder_Layer_4,k_proj,1.0171776
Encoder_Layer_4,k_proj,1.0171776
Encoder_Layer_4,k_proj,0.96391743
Encoder_Layer_4,k_proj,0.96391743
Encoder_Layer_4,k_proj,1.0301018
Encoder_Layer_4,k_proj,1.0301018
Encoder_Layer_4,k_proj,0.95377743
Encoder_Layer_4,k_proj,0.95377743
Encoder_Layer_4,k_proj,1.0192413
Encoder_Layer_4,k_proj,1.0192413
Encoder_Layer_4,k_proj,0.95216453
Encoder_Layer_4,k_proj,0.95216453
Encoder_Layer_4,k_proj,0.9948345
Encoder_Layer_4,k_proj,0.9948345
Encoder_Layer_4,k_proj,0.99380356
Encoder_Layer_4,k_proj,0.99380356
Encoder_Layer_4,k_proj,0.9734292
Encoder_Layer_4,k_proj,0.9734292
Encoder_Layer_4,k_proj,0.91897166
Encoder_Layer_4,k_proj,0.91897166
Encoder_Layer_4,k_proj,0.9700747
Encoder_Layer_4,k_proj,0.9700747
Encoder_Layer_4,k_proj,0.9274819
Encoder_Layer_4,k_proj,0.9274819
Encoder_Layer_4,k_proj,0.97029495
Encoder_Layer_4,k_proj,0.97029495
Encoder_Layer_4,k_proj,0.9750518
Encoder_Layer_4,k_proj,0.9750518
Encoder_Layer_4,k_proj,0.9527501
Encoder_Layer_4,k_proj,0.9527501
Encoder_Layer_4,k_proj,0.92372495
Encoder_Layer_4,k_proj,0.92372495
Encoder_Layer_4,k_proj,0.9219825
Encoder_Layer_4,k_proj,0.9219825
Encoder_Layer_4,k_proj,0.9582328
Encoder_Layer_4,k_proj,0.9582328
Encoder_Layer_4,k_proj,0.915807
Encoder_Layer_4,k_proj,0.915807
Encoder_Layer_4,k_proj,0.94163233
Encoder_Layer_4,k_proj,0.94163233
Encoder_Layer_4,k_proj,0.92421275
Encoder_Layer_4,k_proj,0.92421275
Encoder_Layer_4,k_proj,0.92323446
Encoder_Layer_4,k_proj,0.92323446
Encoder_Layer_4,k_proj,0.9079577
Encoder_Layer_4,k_proj,0.9079577
Encoder_Layer_4,k_proj,0.88312256
Encoder_Layer_4,k_proj,0.8870402
Encoder_Layer_4,k_proj,0.8870402
Encoder_Layer_4,k_proj,0.8932132
Encoder_Layer_4,k_proj,0.8932132
Encoder_Layer_4,k_proj,0.89386046
Encoder_Layer_4,k_proj,0.89386046
Encoder_Layer_4,k_proj,0.89761287
Encoder_Layer_4,k_proj,0.89761287
Encoder_Layer_4,k_proj,0.8681133
Encoder_Layer_4,k_proj,0.8681133
Encoder_Layer_4,k_proj,0.8698241
Encoder_Layer_4,k_proj,0.8698241
Encoder_Layer_4,k_proj,0.8754671
Encoder_Layer_4,k_proj,0.8754671
Encoder_Layer_4,k_proj,0.8454295
Encoder_Layer_4,k_proj,0.8454295
Encoder_Layer_4,k_proj,0.8789118
Encoder_Layer_4,k_proj,0.8789118
Encoder_Layer_4,k_proj,0.8515912
Encoder_Layer_4,k_proj,0.8515912
Encoder_Layer_4,k_proj,0.84120893
Encoder_Layer_4,k_proj,0.84120893
Encoder_Layer_4,k_proj,0.8768327
Encoder_Layer_4,k_proj,0.8768327
Encoder_Layer_4,k_proj,0.8080652
Encoder_Layer_4,k_proj,0.8080652
Encoder_Layer_4,k_proj,0.84237504
Encoder_Layer_4,k_proj,0.84237504
Encoder_Layer_4,k_proj,0.82552683
Encoder_Layer_4,k_proj,0.82552683
Encoder_Layer_4,k_proj,0.8239701
Encoder_Layer_4,k_proj,0.8239701
Encoder_Layer_4,k_proj,0.8201394
Encoder_Layer_4,k_proj,0.8201394
Encoder_Layer_4,k_proj,0.8467994
Encoder_Layer_4,k_proj,0.8467994
Encoder_Layer_4,k_proj,0.80807287
Encoder_Layer_4,k_proj,0.80807287
Encoder_Layer_4,k_proj,0.81748235
Encoder_Layer_4,k_proj,0.81748235
Encoder_Layer_4,k_proj,0.8379503
Encoder_Layer_4,k_proj,0.78567916
Encoder_Layer_4,k_proj,0.78567916
Encoder_Layer_4,k_proj,0.84194714
Encoder_Layer_4,k_proj,0.84194714
Encoder_Layer_4,k_proj,0.82878494
Encoder_Layer_4,k_proj,0.82878494
Encoder_Layer_4,k_proj,0.8183482
Encoder_Layer_4,k_proj,0.8183482
Encoder_Layer_4,k_proj,0.80105907
Encoder_Layer_4,k_proj,0.80105907
Encoder_Layer_4,k_proj,0.8117706
Encoder_Layer_4,k_proj,0.8117706
Encoder_Layer_4,k_proj,0.81728363
Encoder_Layer_4,k_proj,0.81728363
Encoder_Layer_4,k_proj,0.7675468
Encoder_Layer_4,k_proj,0.7675468
Encoder_Layer_4,k_proj,0.76796556
Encoder_Layer_4,k_proj,0.76796556
Encoder_Layer_4,k_proj,0.8012837
Encoder_Layer_4,k_proj,0.78307194
Encoder_Layer_4,k_proj,0.78307194
Encoder_Layer_4,k_proj,0.7755732
Encoder_Layer_4,k_proj,0.7755732
Encoder_Layer_4,k_proj,0.7801901
Encoder_Layer_4,k_proj,0.7801901
Encoder_Layer_4,k_proj,0.7601075
Encoder_Layer_4,k_proj,0.7601075
Encoder_Layer_4,k_proj,0.76381415
Encoder_Layer_4,k_proj,0.76381415
Encoder_Layer_4,k_proj,0.7350751
Encoder_Layer_4,k_proj,0.7350751
Encoder_Layer_4,k_proj,0.7292032
Encoder_Layer_4,k_proj,0.7292032
Encoder_Layer_4,k_proj,0.7463489
Encoder_Layer_4,k_proj,0.7463489
Encoder_Layer_4,k_proj,0.7457607
Encoder_Layer_4,k_proj,0.7457607
Encoder_Layer_4,k_proj,0.7471982
Encoder_Layer_4,k_proj,0.7471982
Encoder_Layer_4,k_proj,0.75398636
Encoder_Layer_4,k_proj,0.7285267
Encoder_Layer_4,k_proj,0.7285267
Encoder_Layer_4,k_proj,0.7254589
Encoder_Layer_4,k_proj,0.7254589
Encoder_Layer_4,k_proj,0.7428573
Encoder_Layer_4,k_proj,0.7428573
Encoder_Layer_4,k_proj,0.7235909
Encoder_Layer_4,k_proj,0.7078344
Encoder_Layer_4,k_proj,0.7078344
Encoder_Layer_4,k_proj,0.69737524
Encoder_Layer_4,k_proj,0.69737524
Encoder_Layer_4,k_proj,0.71099234
Encoder_Layer_4,k_proj,0.71099234
Encoder_Layer_4,k_proj,0.70207524
Encoder_Layer_4,k_proj,0.70207524
Encoder_Layer_4,k_proj,0.70318043
Encoder_Layer_4,k_proj,0.70318043
Encoder_Layer_4,k_proj,0.6827295
Encoder_Layer_4,k_proj,0.6827295
Encoder_Layer_4,k_proj,0.7062913
Encoder_Layer_4,k_proj,0.7008129
Encoder_Layer_4,k_proj,0.7008129
Encoder_Layer_4,k_proj,0.7067502
Encoder_Layer_4,k_proj,0.7067502
Encoder_Layer_4,k_proj,0.6661063
Encoder_Layer_4,k_proj,0.6661063
Encoder_Layer_4,k_proj,0.65836734
Encoder_Layer_4,k_proj,0.65836734
Encoder_Layer_4,k_proj,0.70248616
Encoder_Layer_4,k_proj,0.70248616
Encoder_Layer_4,k_proj,0.68980235
Encoder_Layer_4,k_proj,0.6384274
Encoder_Layer_4,k_proj,0.6384274
Encoder_Layer_4,k_proj,0.6317992
Encoder_Layer_4,k_proj,0.6317992
Encoder_Layer_4,k_proj,0.63832366
Encoder_Layer_4,k_proj,0.63832366
Encoder_Layer_4,k_proj,0.68580115
Encoder_Layer_4,k_proj,0.68580115
Encoder_Layer_4,k_proj,0.6899811
Encoder_Layer_4,k_proj,0.62101406
Encoder_Layer_4,k_proj,0.62101406
Encoder_Layer_4,k_proj,0.5984485
Encoder_Layer_4,k_proj,0.5984485
Encoder_Layer_4,k_proj,0.6427872
Encoder_Layer_4,k_proj,0.6427872
Encoder_Layer_4,k_proj,0.606922
Encoder_Layer_4,k_proj,0.606922
Encoder_Layer_4,k_proj,0.5932711
Encoder_Layer_4,k_proj,0.5932711
Encoder_Layer_4,k_proj,0.63296324
Encoder_Layer_4,k_proj,0.63296324
Encoder_Layer_4,k_proj,0.64200157
Encoder_Layer_4,k_proj,0.64200157
Encoder_Layer_4,k_proj,0.573907
Encoder_Layer_4,k_proj,0.573907
Encoder_Layer_4,k_proj,0.62549573
Encoder_Layer_4,k_proj,0.62549573
Encoder_Layer_4,k_proj,0.5701029
Encoder_Layer_4,k_proj,0.5701029
Encoder_Layer_4,k_proj,0.61694115
Encoder_Layer_4,k_proj,0.61694115
Encoder_Layer_4,k_proj,0.6028184
Encoder_Layer_4,k_proj,0.6028184
Encoder_Layer_4,k_proj,0.5233882
Encoder_Layer_4,k_proj,0.5233882
Encoder_Layer_4,k_proj,0.5574193
Encoder_Layer_4,k_proj,0.5574193
Encoder_Layer_4,k_proj,0.5756891
Encoder_Layer_4,k_proj,0.5756891
Encoder_Layer_4,k_proj,0.60085493
Encoder_Layer_4,k_proj,0.60085493
Encoder_Layer_4,k_proj,0.5603364
Encoder_Layer_4,k_proj,0.5603364
Encoder_Layer_4,k_proj,0.5880212
Encoder_Layer_4,k_proj,0.5880212
Encoder_Layer_4,k_proj,0.5498756
Encoder_Layer_4,k_proj,0.5498756
Encoder_Layer_4,k_proj,0.5557771
Encoder_Layer_4,k_proj,0.5557771
Encoder_Layer_4,k_proj,0.54769945
Encoder_Layer_4,k_proj,0.54769945
Encoder_Layer_4,k_proj,0.5519197
Encoder_Layer_4,k_proj,0.5519197
Encoder_Layer_4,k_proj,0.5468325
Encoder_Layer_4,k_proj,0.5468325
Encoder_Layer_4,k_proj,0.52201784
Encoder_Layer_4,k_proj,0.52201784
Encoder_Layer_4,k_proj,0.5232512
Encoder_Layer_4,k_proj,0.5232512
Encoder_Layer_4,k_proj,0.5109633
Encoder_Layer_4,k_proj,0.5109633
Encoder_Layer_4,k_proj,0.49941954
Encoder_Layer_4,k_proj,0.48936695
Encoder_Layer_4,k_proj,0.48936695
Encoder_Layer_4,k_proj,0.47863826
Encoder_Layer_4,k_proj,0.47863826
Encoder_Layer_4,k_proj,0.49158
Encoder_Layer_4,k_proj,0.49158
Encoder_Layer_4,k_proj,0.48727885
Encoder_Layer_4,k_proj,0.48727885
Encoder_Layer_4,k_proj,0.4725814
Encoder_Layer_4,k_proj,0.4725814
Encoder_Layer_4,k_proj,0.48336112
Encoder_Layer_4,k_proj,0.48336112
Encoder_Layer_4,k_proj,0.47509643
Encoder_Layer_4,k_proj,0.47509643
Encoder_Layer_4,k_proj,0.46182886
Encoder_Layer_4,k_proj,0.46182886
Encoder_Layer_4,k_proj,0.4545737
Encoder_Layer_4,k_proj,0.4545737
Encoder_Layer_4,k_proj,0.44949207
Encoder_Layer_4,k_proj,0.44949207
Encoder_Layer_4,k_proj,0.45773053
Encoder_Layer_4,k_proj,0.45773053
Encoder_Layer_4,k_proj,0.4720061
Encoder_Layer_4,k_proj,0.4720061
Encoder_Layer_4,k_proj,0.44098848
Encoder_Layer_4,k_proj,0.42247632
Encoder_Layer_4,k_proj,0.42247632
Encoder_Layer_4,k_proj,0.443517
Encoder_Layer_4,k_proj,0.443517
Encoder_Layer_4,k_proj,0.43770158
Encoder_Layer_4,k_proj,0.43770158
Encoder_Layer_4,k_proj,0.44601646
Encoder_Layer_4,k_proj,0.44601646
Encoder_Layer_4,k_proj,0.39862564
Encoder_Layer_4,k_proj,0.39862564
Encoder_Layer_4,k_proj,0.44160023
Encoder_Layer_4,k_proj,0.44160023
Encoder_Layer_4,k_proj,0.39639342
Encoder_Layer_4,k_proj,0.39639342
Encoder_Layer_4,k_proj,0.41792426
Encoder_Layer_4,k_proj,0.41792426
Encoder_Layer_4,k_proj,0.40702453
Encoder_Layer_4,k_proj,0.40702453
Encoder_Layer_4,k_proj,0.42028
Encoder_Layer_4,k_proj,0.42028
Encoder_Layer_4,k_proj,0.37446108
Encoder_Layer_4,k_proj,0.37736982
Encoder_Layer_4,k_proj,0.37736982
Encoder_Layer_4,k_proj,0.39154002
Encoder_Layer_4,k_proj,0.39154002
Encoder_Layer_4,k_proj,0.38418236
Encoder_Layer_4,k_proj,0.38418236
Encoder_Layer_4,k_proj,0.37749696
Encoder_Layer_4,k_proj,0.37749696
Encoder_Layer_4,k_proj,0.36638027
Encoder_Layer_4,k_proj,0.36638027
Encoder_Layer_4,k_proj,0.3781485
Encoder_Layer_4,k_proj,0.3781485
Encoder_Layer_4,k_proj,0.38218534
Encoder_Layer_4,k_proj,0.38218534
Encoder_Layer_4,k_proj,0.35131454
Encoder_Layer_4,k_proj,0.35131454
Encoder_Layer_4,k_proj,0.32828858
Encoder_Layer_4,k_proj,0.32828858
Encoder_Layer_4,k_proj,0.3349753
Encoder_Layer_4,k_proj,0.3349753
Encoder_Layer_4,k_proj,0.32543296
Encoder_Layer_4,k_proj,0.32543296
Encoder_Layer_4,k_proj,0.3229847
Encoder_Layer_4,k_proj,0.3229847
Encoder_Layer_4,k_proj,0.31996095
Encoder_Layer_4,k_proj,0.31996095
Encoder_Layer_4,k_proj,0.31607643
Encoder_Layer_4,k_proj,0.31607643
Encoder_Layer_4,k_proj,0.2979411
Encoder_Layer_4,k_proj,0.2979411
Encoder_Layer_4,k_proj,0.2821761
Encoder_Layer_4,k_proj,0.2821761
Encoder_Layer_4,k_proj,0.29562104
Encoder_Layer_4,k_proj,0.29562104
Encoder_Layer_4,k_proj,0.26855746
Encoder_Layer_4,k_proj,0.26855746
Encoder_Layer_4,k_proj,0.25524965
Encoder_Layer_4,k_proj,0.25524965
Encoder_Layer_4,k_proj,0.24904026
Encoder_Layer_4,k_proj,0.24904026
Encoder_Layer_4,k_proj,0.23518318
Encoder_Layer_4,k_proj,0.23518318
Encoder_Layer_4,k_proj,0.23079927
Encoder_Layer_4,k_proj,0.23079927
Encoder_Layer_4,k_proj,0.23499955
Encoder_Layer_4,k_proj,0.23499955
Encoder_Layer_4,k_proj,0.23764949
Encoder_Layer_4,k_proj,0.23764949
Encoder_Layer_4,k_proj,0.22349298
Encoder_Layer_4,k_proj,0.22349298
Encoder_Layer_4,k_proj,0.20833784
Encoder_Layer_4,k_proj,0.20833784
Encoder_Layer_4,k_proj,0.20396426
Encoder_Layer_4,k_proj,0.20396426
Encoder_Layer_4,k_proj,0.20305997
Encoder_Layer_4,k_proj,0.20305997
Encoder_Layer_4,k_proj,0.18379419
Encoder_Layer_4,k_proj,0.18379419
Encoder_Layer_4,k_proj,0.19960703
Encoder_Layer_4,k_proj,0.19960703
Encoder_Layer_4,k_proj,0.18556534
Encoder_Layer_4,k_proj,0.18556534
Encoder_Layer_4,k_proj,0.17428881
Encoder_Layer_4,k_proj,0.17428881
Encoder_Layer_4,k_proj,0.16223677
Encoder_Layer_4,k_proj,0.16223677
Encoder_Layer_4,k_proj,0.1586746
Encoder_Layer_4,k_proj,0.1586746
Encoder_Layer_4,k_proj,0.15718667
Encoder_Layer_4,k_proj,0.15718667
Encoder_Layer_4,k_proj,0.12753996
